station,epoch,unit,unit_id,windows,events,tails,component,group,loss,grad_norm,base_grad_norm,dual_base_grad_norm,ratio_base,ratio_dual_base,cosine_base,cosine_dual_base
CBBT,5,batch,9,256,19,19,tail,shared,0.06106071174144745,0.16134829463635422,0.16220431408422517,0.32490090865743165,0.9947225851993896,0.4966077051094871,-0.5950128739264716,-0.5976710734907047
CBBT,5,batch,9,256,19,19,body,shared,0.018154792487621307,0.16365653498053653,0.16220431408422517,0.32490090865743165,1.0089530349701876,0.5037121492112919,0.9998708546254963,0.9999074883938325
CBBT,5,batch,9,256,19,19,excess,shared,0.000610971066635102,3.764978795524978e-05,0.16220431408422517,0.32490090865743165,0.0002321133575750642,0.00011588083305407706,-0.3336632659239215,-0.3348444496551017
CBBT,5,batch,9,256,19,19,gate,shared,0.007144229952245951,0.004579048295416054,0.16220431408422517,0.32490090865743165,0.02823012643818072,0.014093676482278175,-0.3970043429102629,-0.3958380786076005
CBBT,5,batch,9,256,19,19,amp_true,shared,0.01753617823123932,0.0010480661747091415,0.16220431408422517,0.32490090865743165,0.006461395189310004,0.003225802534809773,-0.3431105736111665,-0.3442357638560997
CBBT,5,batch,9,256,19,19,dual_base,shared,0.04323619604110718,0.32490090865743165,0.16220431408422517,0.32490090865743165,2.0030349407890946,1.0,0.9999794102577743,0.9999999999999999
CBBT,5,batch,9,256,19,19,base,temporal,0.020287347957491875,0.0032551976780285517,0.0032551976780285517,0.0065225795308878,1.0,0.49906600028616,1.0,0.9999697473253925
CBBT,5,batch,9,256,19,19,tail,temporal,0.06106071174144745,0.004491356094086105,0.0032551976780285517,0.0065225795308878,1.3797491084492937,0.6885858689521842,-0.5207547407996589,-0.5244507407354185
CBBT,5,batch,9,256,19,19,body,temporal,0.018154792487621307,0.003293374561300608,0.0032551976780285517,0.0065225795308878,1.0117279769304754,0.5049190348243007,0.9997261390553085,0.9998022610521358
CBBT,5,batch,9,256,19,19,excess,temporal,0.000610971066635102,9.05111040243707e-07,0.0032551976780285517,0.0065225795308878,0.00027805102170995347,0.0001387658112802667,-0.36820666467828683,-0.3705238874358502
CBBT,5,batch,9,256,19,19,gate,temporal,0.007144229952245951,0.00012997703615487446,0.0032551976780285517,0.0065225795308878,0.03992907620700705,0.019927244357752286,-0.37400184185157775,-0.3736820051197098
CBBT,5,batch,9,256,19,19,amp_true,temporal,0.01753617823123932,2.5172577542131197e-05,0.0032551976780285517,0.0065225795308878,0.007733041133580707,0.003859297908584476,-0.3752683005733805,-0.37752183691577723
CBBT,5,batch,9,256,19,19,dual_base,temporal,0.04323619604110718,0.0065225795308878,0.0032551976780285517,0.0065225795308878,2.0037429907599575,1.0,0.9999697473253925,0.9999999999999999
CBBT,5,batch,9,256,19,19,base,excess,0.020287347957491875,8.144599855308769e-05,8.144599855308769e-05,0.0010317668489132166,1.0,0.07893837511728218,1.0,-0.7751968770618579
CBBT,5,batch,9,256,19,19,tail,excess,0.06106071174144745,0.0006729000445833535,8.144599855308769e-05,0.0010317668489132166,8.261916564811315,0.6521822689807629,-0.811744665047333,0.9980438243544032
CBBT,5,batch,9,256,19,19,body,excess,0.018154792487621307,0.0,8.144599855308769e-05,0.0010317668489132166,0.0,0.0,,
CBBT,5,batch,9,256,19,19,excess,excess,0.000610971066635102,0.0005489458752378267,8.144599855308769e-05,0.0010317668489132166,6.7399980967759365,0.5320444980530668,-0.8041694484027893,0.9988809010127124
CBBT,5,batch,9,256,19,19,gate,excess,0.007144229952245951,0.0,8.144599855308769e-05,0.0010317668489132166,0.0,0.0,,
CBBT,5,batch,9,256,19,19,amp_true,excess,0.01753617823123932,0.014984265469187567,8.144599855308769e-05,0.0010317668489132166,183.97792077434724,14.522918123383043,-0.7993143178058906,0.9973553764191457
CBBT,5,batch,9,256,19,19,dual_base,excess,0.04323619604110718,0.0010317668489132166,8.144599855308769e-05,0.0010317668489132166,12.6681097566837,1.0,-0.7751968770618579,1.0000000000000002
CBBT,5,batch,9,256,19,19,base,full,0.020287347957491875,0.19783116430926287,0.19783116430926287,0.3993788336942706,1.0,0.49534714316058387,1.0,0.9997118506881092
CBBT,5,batch,9,256,19,19,tail,full,0.06106071174144745,0.398031258743728,0.19783116430926287,0.3993788336942706,2.0119745042873984,0.9966258228106947,-0.6119177932406769,-0.6238899226580941
CBBT,5,batch,9,256,19,19,body,full,0.018154792487621307,0.20229986569054717,0.19783116430926287,0.3993788336942706,1.0225884601998223,0.5065362723889625,0.9994863912435449,0.9997255638314074
CBBT,5,batch,9,256,19,19,excess,full,0.000610971066635102,0.000550235477294675,0.19783116430926287,0.3993788336942706,0.0027813387198920296,0.0013777281890604324,-0.019049614782014824,-0.01606452410720237
CBBT,5,batch,9,256,19,19,gate,full,0.007144229952245951,0.01371791368632494,0.19783116430926287,0.3993788336942706,0.06934152025148162,0.03434812395898319,-0.11021844043802724,-0.09299238058765814
CBBT,5,batch,9,256,19,19,amp_true,full,0.01753617823123932,0.015020873954522632,0.19783116430926287,0.3993788336942706,0.07592774377570259,0.037610590965923084,-0.01995714128073118,-0.01696926953950832
CBBT,5,batch,9,256,19,19,dual_base,full,0.04323619604110718,0.3993788336942706,0.19783116430926287,0.3993788336942706,2.018786246791405,1.0,0.9997118506881092,1.0
CBBT,5,batch,10,256,9,9,base,shared,0.018248528242111206,0.16959298921375152,0.16959298921375152,0.3391667136353482,1.0,0.5000284001810619,1.0,0.9999964571404983
CBBT,5,batch,10,256,9,9,tail,shared,0.023777790367603302,0.06398854594861567,0.16959298921375152,0.3391667136353482,0.3773065516757053,0.18866399141223605,-0.5779435199083409,-0.5785301876511478
CBBT,5,batch,10,256,9,9,body,shared,0.01743173971772194,0.16984480690028073,0.16959298921375152,0.3391667136353482,1.0014848354740173,0.5007708600876668,0.9999837171796926,0.9999860847609608
CBBT,5,batch,10,256,9,9,excess,shared,0.00026586774038150907,1.165972779292068e-05,0.16959298921375152,0.3391667136353482,6.875123698789812e-05,3.4377571041527743e-05,-0.2900838435980133,-0.29020485877618285
CBBT,5,batch,10,256,9,9,gate,shared,0.003564402461051941,0.0017698192345060296,0.16959298921375152,0.3391667136353482,0.010435686302311623,0.0052181395265363025,-0.27076087715651537,-0.26992991401294625
CBBT,5,batch,10,256,9,9,amp_true,shared,0.007206918206065893,0.00035876028610519527,0.16959298921375152,0.3391667136353482,0.0021154193210959986,0.0010577697388397403,-0.29248954491559603,-0.29261694756489
CBBT,5,batch,10,256,9,9,dual_base,shared,0.037994205951690674,0.3391667136353482,0.16959298921375152,0.3391667136353482,1.9998864057279484,1.0,0.9999964571404983,1.0000000000000002
CBBT,5,batch,10,256,9,9,base,temporal,0.018248528242111206,0.003415468676964866,0.003415468676964866,0.006831322626592557,1.0,0.4999718010198109,0.9999999999999999,0.9999945670803966
CBBT,5,batch,10,256,9,9,tail,temporal,0.023777790367603302,0.0018532592307529535,0.003415468676964866,0.006831322626592557,0.5426075909441044,0.27128849449134473,-0.539407555454317,-0.5400883403277229
CBBT,5,batch,10,256,9,9,body,temporal,0.01743173971772194,0.00342470984161701,0.003415468676964866,0.006831322626592557,1.0027056798132772,0.501324564629038,0.9999681247082486,0.999972305120164
CBBT,5,batch,10,256,9,9,excess,temporal,0.00026586774038150907,2.8440005289613445e-07,0.003415468676964866,0.006831322626592557,8.326823630801518e-05,4.1631770074661565e-05,-0.3514330989896141,-0.35175655122802785
CBBT,5,batch,10,256,9,9,gate,temporal,0.003564402461051941,5.2298888834959464e-05,0.003415468676964866,0.006831322626592557,0.015312360844554583,0.007655748629317188,-0.3214981724886984,-0.32080302455825704
CBBT,5,batch,10,256,9,9,amp_true,temporal,0.007206918206065893,8.594969994821804e-06,0.003415468676964866,0.006831322626592557,0.002516483331493957,0.0012581707034833676,-0.3377079207998495,-0.3380424550963515
CBBT,5,batch,10,256,9,9,dual_base,temporal,0.037994205951690674,0.006831322626592557,0.003415468676964866,0.006831322626592557,2.000112802282575,1.0,0.9999945670803966,1.0
CBBT,5,batch,10,256,9,9,base,excess,0.018248528242111206,0.00011160369097536049,0.00011160369097536049,0.0002607895574691204,1.0,0.42794539803832166,1.0,-0.7572313896785376
CBBT,5,batch,10,256,9,9,tail,excess,0.023777790367603302,0.0002736460853710647,0.00011160369097536049,0.0002607895574691204,2.4519447607828617,1.0492984766211992,-0.8868612232449808,0.9722031901641208
CBBT,5,batch,10,256,9,9,body,excess,0.01743173971772194,0.0,0.00011160369097536049,0.0002607895574691204,0.0,0.0,,
CBBT,5,batch,10,256,9,9,excess,excess,0.00026586774038150907,0.00017645682472052835,0.00011160369097536049,0.0002607895574691204,1.5811020511811382,0.6766253466319191,-0.8759971095165909,0.9783515420976524
CBBT,5,batch,10,256,9,9,gate,excess,0.003564402461051941,0.0,0.00011160369097536049,0.0002607895574691204,0.0,0.0,,
CBBT,5,batch,10,256,9,9,amp_true,excess,0.007206918206065893,0.005411905136209579,0.00011160369097536049,0.0002607895574691204,48.49216982800687,20.752000918788294,-0.8789364862252318,0.9630927617299495
CBBT,5,batch,10,256,9,9,dual_base,excess,0.037994205951690674,0.0002607895574691204,0.00011160369097536049,0.0002607895574691204,2.3367467078369,1.0,-0.7572313896785376,1.0
CBBT,5,batch,10,256,9,9,base,full,0.018248528242111206,0.21470420758026548,0.21470420758026548,0.43065891394829076,1.0,0.4985481563863439,0.9999999999999999,0.9999628250050902
CBBT,5,batch,10,256,9,9,tail,full,0.023777790367603302,0.16400481427901664,0.21470420758026548,0.43065891394829076,0.7638639974845614,0.3808229876758309,-0.6484900688215253,-0.6521535300116272
CBBT,5,batch,10,256,9,9,body,full,0.01743173971772194,0.2160840373190579,0.21470420758026548,0.43065891394829076,1.0064266543927722,0.5017521530855927,0.9999442463623721,0.9999724732134421
CBBT,5,batch,10,256,9,9,excess,full,0.00026586774038150907,0.00017684162474557923,0.21470420758026548,0.43065891394829076,0.0008236523482171087,0.00041063035970692255,-0.015561930584104981,-0.014477976017750135
CBBT,5,batch,10,256,9,9,gate,full,0.003564402461051941,0.004941071696785138,0.21470420758026548,0.43065891394829076,0.02301339015416341,0.011473283233557806,-0.0783890026206137,-0.07203190693839569
CBBT,5,batch,10,256,9,9,amp_true,full,0.007206918206065893,0.005423783379359642,0.21470420758026548,0.43065891394829076,0.02526165388413268,0.01259415097120427,-0.015737855434972962,-0.014661447632440509
CBBT,5,batch,10,256,9,9,dual_base,full,0.037994205951690674,0.43065891394829076,0.21470420758026548,0.43065891394829076,2.0058242863605376,1.0,0.9999628250050902,1.0
CBBT,5,batch,11,256,11,11,base,shared,0.017953572794795036,0.14182754158022542,0.14182754158022542,0.2845660616072111,1.0,0.49839935507134075,0.9999999999999998,0.9999834682450872
CBBT,5,batch,11,256,11,11,tail,shared,0.0439629852771759,0.11660575685095402,0.14182754158022542,0.2845660616072111,0.8221658187947608,0.4097669138490096,-0.6746339222037439,-0.6775731814668683
CBBT,5,batch,11,256,11,11,body,shared,0.016319742426276207,0.14327713158145014,0.14182754158022542,0.2845660616072111,1.0102207934021388,0.5034933919112841,0.999904979190234,0.999947923605535
CBBT,5,batch,11,256,11,11,excess,shared,0.00043144560186192393,2.9662337750749035e-05,0.14182754158022542,0.2845660616072111,0.0002091437066472057,0.000104237088510197,-0.4414290145108003,-0.4432441775623233
CBBT,5,batch,11,256,11,11,gate,shared,0.0042914352379739285,0.0023334599682269743,0.14182754158022542,0.2845660616072111,0.0164527985342469,0.008200064178587355,-0.41705849892551644,-0.4177012434722587
CBBT,5,batch,11,256,11,11,amp_true,shared,0.011125853285193443,0.0007092748850180538,0.14182754158022542,0.2845660616072111,0.005000967210708148,0.0024924788325498626,-0.4278973656773159,-0.4296448953721374
CBBT,5,batch,11,256,11,11,dual_base,shared,0.03728192299604416,0.2845660616072111,0.14182754158022542,0.2845660616072111,2.006423142054147,1.0,0.9999834682450872,1.0
CBBT,5,batch,11,256,11,11,base,temporal,0.017953572794795036,0.0028909715168924503,0.0028909715168924503,0.005803368943198404,1.0,0.4981540110905223,0.9999999999999998,0.9999777975554572
CBBT,5,batch,11,256,11,11,tail,temporal,0.0439629852771759,0.003048987766013514,0.0028909715168924503,0.005803368943198404,1.054658528525012,0.5253823763155628,-0.6155753847053664,-0.6196021302412834
CBBT,5,batch,11,256,11,11,body,temporal,0.016319742426276207,0.00292671892056318,0.0028909715168924503,0.005803368943198404,1.0123651870874035,0.504313778635997,0.9998320292173273,0.9999075673168997
CBBT,5,batch,11,256,11,11,excess,temporal,0.00043144560186192393,6.932965631581013e-07,0.0028909715168924503,0.005803368943198404,0.0002398143873459315,0.00011946449897359198,-0.4730355632635599,-0.4758054181955065
CBBT,5,batch,11,256,11,11,gate,temporal,0.0042914352379739285,6.43924656188026e-05,0.0028909715168924503,0.005803368943198404,0.022273642352595383,0.01109570427954113,-0.4023038901045859,-0.40390114723488996
CBBT,5,batch,11,256,11,11,amp_true,temporal,0.011125853285193443,1.649266596981691e-05,0.0028909715168924503,0.005803368943198404,0.005704887050407584,0.0028419123669789163,-0.4569172096904658,-0.45963511705626536
CBBT,5,batch,11,256,11,11,dual_base,temporal,0.03728192299604416,0.005803368943198404,0.0028909715168924503,0.005803368943198404,2.0074113180597966,1.0,0.9999777975554572,1.0000000000000002
CBBT,5,batch,11,256,11,11,base,excess,0.017953572794795036,9.52907433515489e-05,9.52907433515489e-05,0.0007601859301508275,1.0,0.1253518903364107,1.0,-0.8711274004495236
CBBT,5,batch,11,256,11,11,tail,excess,0.0439629852771759,0.0004327850689669112,9.52907433515489e-05,0.0007601859301508275,4.541732530832194,0.5693147581421862,-0.8983391637147022,0.9982107437640707
CBBT,5,batch,11,256,11,11,body,excess,0.016319742426276207,0.0,9.52907433515489e-05,0.0007601859301508275,0.0,0.0,,
CBBT,5,batch,11,256,11,11,excess,excess,0.00043144560186192393,0.00042231400993263156,9.52907433515489e-05,0.0007601859301508275,4.4318471561778106,0.5555404187089346,-0.8971515804545215,0.9984421785288179
CBBT,5,batch,11,256,11,11,gate,excess,0.0042914352379739285,0.0,9.52907433515489e-05,0.0007601859301508275,0.0,0.0,,
CBBT,5,batch,11,256,11,11,amp_true,excess,0.011125853285193443,0.010417590669650067,9.52907433515489e-05,0.0007601859301508275,109.32426700899207,13.704003529219657,-0.8933604878176921,0.9953749606738647
CBBT,5,batch,11,256,11,11,dual_base,excess,0.03728192299604416,0.0007601859301508275,9.52907433515489e-05,0.0007601859301508275,7.977542239819993,1.0,-0.8711274004495236,1.0
CBBT,5,batch,11,256,11,11,base,full,0.017953572794795036,0.1821992984410528,0.1821992984410528,0.3680285288142529,1.0,0.4950684095824819,0.9999999999999998,0.9998809034919645
CBBT,5,batch,11,256,11,11,tail,full,0.0439629852771759,0.2698248640304072,0.1821992984410528,0.3680285288142529,1.480932508188027,0.7331629015276423,-0.7150819214230499,-0.7228194500595413
CBBT,5,batch,11,256,11,11,body,full,0.016319742426276207,0.18620006377974296,0.1821992984410528,0.3680285288142529,1.0219581819080634,0.5059392117770296,0.9997294779825292,0.9998936367973612
CBBT,5,batch,11,256,11,11,excess,full,0.00043144560186192393,0.00042335443456543396,0.1821992984410528,0.3680285288142529,0.0023235788402467556,0.001150330480980469,-0.024543598302337575,-0.02195569591567467
CBBT,5,batch,11,256,11,11,gate,full,0.0042914352379739285,0.006545605153103585,0.1821992984410528,0.3680285288142529,0.0359255233643026,0.017785591715383582,-0.11758036240434952,-0.1082780257258997
CBBT,5,batch,11,256,11,11,amp_true,full,0.011125853285193443,0.010441708012719831,0.1821992984410528,0.3680285288142529,0.05730926574395155,0.0283720070461979,-0.023091564353171702,-0.020514725436684644
CBBT,5,batch,11,256,11,11,dual_base,full,0.03728192299604416,0.3680285288142529,0.1821992984410528,0.3680285288142529,2.0199228644852423,1.0,0.9998809034919645,1.0000000000000002
CBBT,5,accum4,2,1024,57,57,base,shared,0.018919551745057106,0.1552115720300556,0.1552115720300556,0.31098969275777694,1.0,0.49908911981512677,0.9999999999999997,0.9999883865031364
CBBT,5,accum4,2,1024,57,57,tail,shared,0.049400705844163895,0.1313095188909844,0.1552115720300556,0.31098969275777694,0.8460034079518071,0.422231096235265,-0.6566012315084617,-0.6587946088966297
CBBT,5,accum4,2,1024,57,57,body,shared,0.01717379828915,0.15652377966013492,0.1552115720300556,0.31098969275777694,1.0084543156989947,0.5033085767959772,0.9999215646914839,0.9999484498145982
CBBT,5,accum4,2,1024,57,57,excess,shared,0.0005384226969908923,2.830632936572547e-05,0.1552115720300556,0.31098969275777694,0.0001823725447497185,9.102015283758182e-05,-0.400836202918354,-0.40197471460400785
CBBT,5,accum4,2,1024,57,57,gate,shared,0.005481397500261664,0.003248542672869027,0.1552115720300556,0.31098969275777694,0.020929771088459632,0.010445821030471404,-0.4358228196593024,-0.4352618904923652
CBBT,5,accum4,2,1024,57,57,amp_true,shared,0.014289399492554367,0.0007432781153193958,0.1552115720300556,0.31098969275777694,0.004788806050978373,0.0023900409969481494,-0.3994997267805436,-0.40061609243563173
CBBT,5,accum4,2,1024,57,57,dual_base,shared,0.03991089388728142,0.31098969275777694,0.1552115720300556,0.31098969275777694,2.003650170475408,1.0,0.9999883865031364,1.0000000000000002
CBBT,5,accum4,2,1024,57,57,base,temporal,0.018919551745057106,0.003132657199742965,0.003132657199742965,0.006278640431156835,1.0,0.49893878047190143,1.0000000000000002,0.9999823394603689
CBBT,5,accum4,2,1024,57,57,tail,temporal,0.049400705844163895,0.0035201734071874232,0.003132657199742965,0.006278640431156835,1.1237020786941687,0.5606585447574092,-0.5808394569303968,-0.5839332066950639
CBBT,5,accum4,2,1024,57,57,body,temporal,0.01717379828915,0.0031653566401625946,0.003132657199742965,0.006278640431156835,1.0104382440639572,0.5041468252354403,0.999839909829226,0.9998929617382579
CBBT,5,accum4,2,1024,57,57,excess,temporal,0.0005384226969908923,6.718258297004972e-07,0.003132657199742965,0.006278640431156835,0.00021445877632433598,0.00010700180032076047,-0.4262849676865616,-0.4283127420455913
CBBT,5,accum4,2,1024,57,57,gate,temporal,0.005481397500261664,9.000856638266048e-05,0.003132657199742965,0.006278640431156835,0.02873233828139437,0.014335677822225036,-0.4056744372483609,-0.40580854403959044
CBBT,5,accum4,2,1024,57,57,amp_true,temporal,0.014289399492554367,1.7591493201773656e-05,0.003132657199742965,0.006278640431156835,0.005615518098570454,0.002801799751818633,-0.42681342517685733,-0.42881486809925806
CBBT,5,accum4,2,1024,57,57,dual_base,temporal,0.03991089388728142,0.006278640431156835,0.003132657199742965,0.006278640431156835,2.004253906770265,1.0,0.9999823394603689,0.9999999999999998
CBBT,5,accum4,2,1024,57,57,base,excess,0.018919551745057106,9.127953157596409e-05,9.127953157596409e-05,0.0007430698235428744,1.0,0.12284112297920191,0.9999999999999998,-0.838574231787093
CBBT,5,accum4,2,1024,57,57,tail,excess,0.049400705844163895,0.0004923681439312598,9.127953157596409e-05,0.0007430698235428744,5.394069573215373,0.6626135638017208,-0.8753934948350587,0.99738979561059
CBBT,5,accum4,2,1024,57,57,body,excess,0.01717379828915,0.0,9.127953157596409e-05,0.0007430698235428744,0.0,0.0,,
CBBT,5,accum4,2,1024,57,57,excess,excess,0.0005384226969908923,0.0004107297269904427,9.127953157596409e-05,0.0007430698235428744,4.499691441214591,0.552747149698704,-0.8700813959254284,0.998157134301741
CBBT,5,accum4,2,1024,57,57,gate,excess,0.005481397500261664,0.0,9.127953157596409e-05,0.0007430698235428744,0.0,0.0,,
CBBT,5,accum4,2,1024,57,57,amp_true,excess,0.014289399492554367,0.01096059632821706,9.127953157596409e-05,0.0007430698235428744,120.07726309479908,14.750425842834197,-0.8713446665015793,0.9971069502949571
CBBT,5,accum4,2,1024,57,57,dual_base,excess,0.03991089388728142,0.0007430698235428744,9.127953157596409e-05,0.0007430698235428744,8.140596371536825,1.0,-0.838574231787093,1.0000000000000002
CBBT,5,accum4,2,1024,57,57,base,full,0.018919551745057106,0.19365730929909153,0.19365730929909153,0.3904950785488046,1.0,0.49592765680627643,1.0000000000000002,0.999844339096556
CBBT,5,accum4,2,1024,57,57,tail,full,0.049400705844163895,0.31052535928503056,0.19365730929909153,0.3904950785488046,1.6034786417766638,0.7952094055552116,-0.6735811159731555,-0.6818735510054463
CBBT,5,accum4,2,1024,57,57,body,full,0.01717379828915,0.1973853785101848,0.19365730929909153,0.3904950785488046,1.0192508572208627,0.5054746893193311,0.9997251704243261,0.9998624212299924
CBBT,5,accum4,2,1024,57,57,excess,full,0.0005384226969908923,0.00041170396757355223,0.19365730929909153,0.3904950785488046,0.0021259407613564503,0.0010543128202884556,-0.022497100649700962,-0.020115496291755814
CBBT,5,accum4,2,1024,57,57,gate,full,0.005481397500261664,0.009598252090139366,0.19365730929909153,0.3904950785488046,0.04956307678175715,0.024579700532486388,-0.11995661408817496,-0.1072924821732164
CBBT,5,accum4,2,1024,57,57,amp_true,full,0.014289399492554367,0.010985769623783219,0.19365730929909153,0.3904950785488046,0.05672788527086468,0.0281329272179552,-0.022073209831612907,-0.019693334387157733
CBBT,5,accum4,2,1024,57,57,dual_base,full,0.03991089388728142,0.3904950785488046,0.19365730929909153,0.3904950785488046,2.016423134051241,1.0,0.999844339096556,0.9999999999999998
CBBT,5,batch,12,256,9,9,base,shared,0.02040577493607998,0.1850740450189675,0.1850740450189675,0.37030144682539456,1.0,0.49979292980249695,1.0000000000000002,0.9999954296041026
CBBT,5,batch,12,256,9,9,tail,shared,0.030123144388198853,0.07438414698121719,0.1850740450189675,0.37030144682539456,0.4019156061218301,0.20087457831697586,-0.5363153947726497,-0.5376718613972385
CBBT,5,batch,12,256,9,9,body,shared,0.01929537206888199,0.1854683554687876,0.1850740450189675,0.37030144682539456,1.0021305550963653,0.500857766176215,0.999973050771373,0.9999820688035052
CBBT,5,batch,12,256,9,9,excess,shared,0.00033264083322137594,1.9706868548152532e-05,0.1850740450189675,0.37030144682539456,0.00010648099546391205,5.3218448691194995e-05,-0.2891957049556166,-0.28982802210187814
CBBT,5,batch,12,256,9,9,gate,shared,0.0035167618189007044,0.0018422586481437015,0.1850740450189675,0.37030144682539456,0.00995417076421978,0.004975024170003764,-0.24681888018617065,-0.24673744250619922
CBBT,5,batch,12,256,9,9,amp_true,shared,0.008168785832822323,0.0004702201632329675,0.1850740450189675,0.37030144682539456,0.0025407137083148343,0.0012698307480680379,-0.27854793950347667,-0.27915857710147574
CBBT,5,batch,12,256,9,9,dual_base,shared,0.042124807834625244,0.37030144682539456,0.1850740450189675,0.37030144682539456,2.000828623956665,1.0,0.9999954296041026,1.0
CBBT,5,batch,12,256,9,9,base,temporal,0.02040577493607998,0.003753811034268863,0.003753811034268863,0.007512792348309847,1.0,0.4996559015920835,0.9999999999999999,0.9999929286342293
CBBT,5,batch,12,256,9,9,tail,temporal,0.030123144388198853,0.002142446239295976,0.003753811034268863,0.007512792348309847,0.5707389689404715,0.28517309409968744,-0.4873835988762227,-0.48923457253614755
CBBT,5,batch,12,256,9,9,body,temporal,0.01929537206888199,0.003766680758051416,0.003753811034268863,0.007512792348309847,1.0034284420992596,0.5013689429202454,0.9999463534829753,0.9999640550703676
CBBT,5,batch,12,256,9,9,excess,temporal,0.00033264083322137594,4.6927420270325404e-07,0.003753811034268863,0.007512792348309847,0.00012501273996458787,6.246335329750285e-05,-0.33975484175290965,-0.3409054337453168
CBBT,5,batch,12,256,9,9,gate,temporal,0.0035167618189007044,5.390717772315482e-05,0.003753811034268863,0.007512792348309847,0.014360653008644166,0.0071753850264851685,-0.27349545439744855,-0.273984092665229
CBBT,5,batch,12,256,9,9,amp_true,temporal,0.008168785832822323,1.1080796187749682e-05,0.003753811034268863,0.007512792348309847,0.0029518790601317283,0.0014749237931809109,-0.3281465518469858,-0.3292544355244629
CBBT,5,batch,12,256,9,9,dual_base,temporal,0.042124807834625244,0.007512792348309847,0.003753811034268863,0.007512792348309847,2.00137734151371,1.0,0.9999929286342293,0.9999999999999999
CBBT,5,batch,12,256,9,9,base,excess,0.02040577493607998,0.00010792855226863562,0.00010792855226863562,0.00048774395762076964,1.0,0.22128116726471506,1.0000000000000002,-0.7799128219087551
CBBT,5,batch,12,256,9,9,tail,excess,0.030123144388198853,0.0003441398049920578,0.00010792855226863562,0.00048774395762076964,3.1885890967525365,0.7055747172569448,-0.8546897601457878,0.9912590693989103
CBBT,5,batch,12,256,9,9,body,excess,0.01929537206888199,0.0,0.00010792855226863562,0.00048774395762076964,0.0,0.0,,
CBBT,5,batch,12,256,9,9,excess,excess,0.00033264083322137594,0.00028820858215965157,0.00010792855226863562,0.00048774395762076964,2.6703645708347548,0.5909013892566545,-0.8480025529919606,0.9930813398938901
CBBT,5,batch,12,256,9,9,gate,excess,0.0035167618189007044,0.0,0.00010792855226863562,0.00048774395762076964,0.0,0.0,,
CBBT,5,batch,12,256,9,9,amp_true,excess,0.008168785832822323,0.006964319598414756,0.00010792855226863562,0.00048774395762076964,64.52712884613213,14.278638391312782,-0.8522083747981709,0.9861997089066034
CBBT,5,batch,12,256,9,9,dual_base,excess,0.042124807834625244,0.00048774395762076964,0.00010792855226863562,0.00048774395762076964,4.519137404963687,1.0,-0.7799128219087551,1.0
CBBT,5,batch,12,256,9,9,base,full,0.02040577493607998,0.22926775975842453,0.22926775975842453,0.46027620066725927,1.0,0.49810909064178555,1.0,0.9999569662152744
CBBT,5,batch,12,256,9,9,tail,full,0.030123144388198853,0.1907724552580467,0.22926775975842453,0.46027620066725927,0.8320945581666621,0.4144738636963744,-0.6055858680809602,-0.6106924100122018
CBBT,5,batch,12,256,9,9,body,full,0.01929537206888199,0.23118808139558916,0.22926775975842453,0.46027620066725927,1.0083758904400166,0.5022811978121775,0.9998997642849599,0.9999601162874274
CBBT,5,batch,12,256,9,9,excess,full,0.00033264083322137594,0.0002888815457907459,0.22926775975842453,0.46027620066725927,0.0012600181817763447,0.0006276265107167311,-0.016323737486607454,-0.014856622939182723
CBBT,5,batch,12,256,9,9,gate,full,0.0035167618189007044,0.0048328886227764975,0.22926775975842453,0.46027620066725927,0.02107966958751125,0.010499975049264532,-0.07756494785060118,-0.07198493650379997
CBBT,5,batch,12,256,9,9,amp_true,full,0.008168785832822323,0.006980175819474372,0.22926775975842453,0.46027620066725927,0.030445518492566343,0.015165189530449888,-0.01554764317647952,-0.014086757558590039
CBBT,5,batch,12,256,9,9,dual_base,full,0.042124807834625244,0.46027620066725927,0.22926775975842453,0.46027620066725927,2.00759235032542,1.0,0.9999569662152744,1.0000000000000004
CBBT,5,batch,13,256,14,14,base,shared,0.018387457355856895,0.1608976972190056,0.1608976972190056,0.3223594860799141,1.0,0.4991250581008758,1.0,0.9999824908605905
CBBT,5,batch,13,256,14,14,tail,shared,0.05547085776925087,0.12030234205218256,0.1608976972190056,0.3223594860799141,0.747694616713086,0.3731931190086311,-0.478378569913868,-0.48189774954700704
CBBT,5,batch,13,256,14,14,body,shared,0.01624053530395031,0.16193028674290957,0.1608976972190056,0.3223594860799141,1.0064176774543794,0.5023282817331656,0.9998819373567598,0.999929606454752
CBBT,5,batch,13,256,14,14,excess,shared,0.0007569526205770671,3.828013175235074e-05,0.1608976972190056,0.3223594860799141,0.00023791597029661533,0.00011874982249742437,-0.27481640120820006,-0.2765612168735853
CBBT,5,batch,13,256,14,14,gate,shared,0.005300962366163731,0.0031961409236447953,0.1608976972190056,0.3223594860799141,0.019864429254660955,0.009914834405873386,-0.25852720593026574,-0.25884080671274823
CBBT,5,batch,13,256,14,14,amp_true,shared,0.019246166571974754,0.0009477309307564641,0.1608976972190056,0.3223594860799141,0.005890270321684356,0.0029399815165405685,-0.2702614273123544,-0.27195618512602016
CBBT,5,batch,13,256,14,14,dual_base,shared,0.03879237920045853,0.3223594860799141,0.1608976972190056,0.3223594860799141,2.003505902518512,1.0,0.9999824908605905,1.0
