station,epoch,unit,component,group,weight,weighted_loss_n,weighted_loss_mean,weighted_loss_median,weighted_loss_min,weighted_loss_max,weighted_grad_norm_n,weighted_grad_norm_mean,weighted_grad_norm_median,weighted_grad_norm_min,weighted_grad_norm_max,weighted_ratio_base_n,weighted_ratio_base_mean,weighted_ratio_base_median,weighted_ratio_base_min,weighted_ratio_base_max,weighted_ratio_dual_base_n,weighted_ratio_dual_base_mean,weighted_ratio_dual_base_median,weighted_ratio_dual_base_min,weighted_ratio_dual_base_max
CBBT,5,batch,tail,excess,0.01,16,0.00041690043872222304,0.00044951150193810467,0.00022720225155353546,0.0006880133599042892,16,4.332844331411895e-06,4.3836887423845785e-06,2.6302764343275878e-06,6.729000445833536e-06,16,0.048023429525269,0.04699300030126602,0.02442008641482764,0.08261916564811315,16,0.007945839473256317,0.006688238306677448,0.005179095615677628,0.02159919171512051
CBBT,5,batch,tail,excess,0.025,16,0.0010422510968055576,0.0011237787548452616,0.0005680056288838387,0.0017200333997607232,16,1.083211082852974e-05,1.0959221855961446e-05,6.57569108581897e-06,1.682250111458384e-05,16,0.12005857381317248,0.11748250075316505,0.06105021603706911,0.2065479141202829,16,0.01986459868314079,0.016720595766693623,0.012947739039194071,0.053997979287801284
CBBT,5,batch,tail,excess,0.05,16,0.0020845021936111152,0.002247557509690523,0.0011360112577676774,0.0034400667995214463,16,2.166422165705948e-05,2.1918443711922892e-05,1.315138217163794e-05,3.364500222916768e-05,16,0.24011714762634495,0.2349650015063301,0.12210043207413822,0.4130958282405658,16,0.03972919736628158,0.033441191533387246,0.025895478078388143,0.10799595857560257
CBBT,5,batch,tail,excess,0.1,16,0.0041690043872222304,0.004495115019381046,0.0022720225155353547,0.006880133599042893,16,4.332844331411896e-05,4.3836887423845785e-05,2.630276434327588e-05,6.729000445833535e-05,16,0.4802342952526899,0.4699300030126602,0.24420086414827644,0.8261916564811316,16,0.07945839473256316,0.06688238306677449,0.051790956156776286,0.21599191715120514
CBBT,5,batch,tail,full,0.01,16,0.00041690043872222304,0.00044951150193810467,0.00022720225155353546,0.0006880133599042892,16,0.0026153639881979886,0.0026121164918112543,0.0016400481427901665,0.004134150143572387,16,0.013284797336785802,0.014138422401035081,0.007026233580185792,0.02284751181446108,16,0.006594709631356583,0.007014422244028863,0.0035036807054917526,0.01130076323578182
CBBT,5,batch,tail,full,0.025,16,0.0010422510968055576,0.0011237787548452616,0.0005680056288838387,0.0017200333997607232,16,0.006538409970494971,0.006530291229528136,0.004100120356975416,0.010335375358930969,16,0.03321199334196451,0.0353460560025877,0.01756558395046448,0.0571187795361527,16,0.016486774078391456,0.01753605561007216,0.008759201763729381,0.028251908089454547
CBBT,5,batch,tail,full,0.05,16,0.0020845021936111152,0.002247557509690523,0.0011360112577676774,0.0034400667995214463,16,0.013076819940989942,0.013060582459056272,0.008200240713950832,0.020670750717861938,16,0.06642398668392901,0.0706921120051754,0.03513116790092896,0.1142375590723054,16,0.03297354815678291,0.03507211122014432,0.017518403527458763,0.056503816178909094
CBBT,5,batch,tail,full,0.1,16,0.0041690043872222304,0.004495115019381046,0.0022720225155353547,0.006880133599042893,16,0.026153639881979884,0.026121164918112543,0.016400481427901663,0.041341501435723876,16,0.13284797336785803,0.1413842240103508,0.07026233580185792,0.2284751181446108,16,0.06594709631356582,0.07014422244028864,0.035036807054917525,0.11300763235781819
CBBT,5,batch,tail,shared,0.01,16,0.00041690043872222304,0.00044951150193810467,0.00022720225155353546,0.0006880133599042892,16,0.0010746426713556653,0.0010738060183938035,0.0006398854594861567,0.0018712084259843995,16,0.006760794910311101,0.007036471748793611,0.003565352050708041,0.012671549837088177,16,0.0033752032696329334,0.003512760548384273,0.0017821528975817335,0.006317245444960209
CBBT,5,batch,tail,shared,0.025,16,0.0010422510968055576,0.0011237787548452616,0.0005680056288838387,0.0017200333997607232,16,0.0026866066783891637,0.002684515045984509,0.0015997136487153917,0.0046780210649609985,16,0.016901987275777755,0.017591179371984025,0.008913380126770103,0.031678874592720445,16,0.008438008174082334,0.008781901370960684,0.004455382243954334,0.015793113612400524
CBBT,5,batch,tail,shared,0.05,16,0.0020845021936111152,0.002247557509690523,0.0011360112577676774,0.0034400667995214463,16,0.005373213356778327,0.005369030091969018,0.0031994272974307835,0.009356042129921997,16,0.03380397455155551,0.03518235874396805,0.017826760253540207,0.06335774918544089,16,0.016876016348164668,0.017563802741921368,0.008910764487908668,0.03158622722480105
CBBT,5,batch,tail,shared,0.1,16,0.0041690043872222304,0.004495115019381046,0.0022720225155353547,0.006880133599042893,16,0.010746426713556655,0.010738060183938036,0.006398854594861567,0.018712084259843994,16,0.06760794910311102,0.0703647174879361,0.03565352050708041,0.12671549837088178,16,0.033752032696329336,0.035127605483842736,0.017821528975817336,0.0631724544496021
CBBT,5,batch,tail,temporal,0.01,16,0.00041690043872222304,0.00044951150193810467,0.00022720225155353546,0.0006880133599042892,16,2.9591462819315192e-05,2.9382182636833063e-05,1.8532592307529536e-05,4.7327902633342584e-05,16,0.009198389270066276,0.009850654159327812,0.004755668531099453,0.015865636045348117,16,0.004590920580463444,0.004914449632808543,0.0023767838661567006,0.007907767954553587
CBBT,5,batch,tail,temporal,0.025,16,0.0010422510968055576,0.0011237787548452616,0.0005680056288838387,0.0017200333997607232,16,7.397865704828797e-05,7.345545659208266e-05,4.633148076882384e-05,0.00011831975658335647,16,0.02299597317516569,0.02462663539831953,0.011889171327748633,0.0396640901133703,16,0.01147730145115861,0.012286124082021357,0.005941959665391751,0.01976941988638397
CBBT,5,batch,tail,temporal,0.05,16,0.0020845021936111152,0.002247557509690523,0.0011360112577676774,0.0034400667995214463,16,0.00014795731409657594,0.00014691091318416532,9.266296153764768e-05,0.00023663951316671295,16,0.04599194635033138,0.04925327079663906,0.023778342655497265,0.0793281802267406,16,0.02295460290231722,0.024572248164042715,0.011883919330783503,0.03953883977276794
CBBT,5,batch,tail,temporal,0.1,16,0.0041690043872222304,0.004495115019381046,0.0022720225155353547,0.006880133599042893,16,0.0002959146281931519,0.00029382182636833063,0.00018532592307529536,0.0004732790263334259,16,0.09198389270066276,0.09850654159327812,0.04755668531099453,0.1586563604534812,16,0.04590920580463444,0.04914449632808543,0.023767838661567006,0.07907767954553588
CBBT,20,accum4,amp_true,excess,0.0001,4,1.9396511597733483e-07,1.9316980833536945e-07,1.2637758627533913e-07,2.6314326096326115e-07,4,2.6596709721825215e-06,2.174344133045189e-06,1.8877705484270588e-06,4.40222507421265e-06,4,0.002977018233381772,0.0030016683968317505,0.002630285750012125,0.003274450389851461,4,0.0013035926123612647,0.0013390790001947866,0.0010072277282413811,0.0015289847208141047
CBBT,20,accum4,amp_true,excess,0.0003,4,5.818953479320043e-07,5.795094250061083e-07,3.7913275882601735e-07,7.894297828897833e-07,4,7.979012916547564e-06,6.523032399135567e-06,5.663311645281175e-06,1.3206675222637948e-05,4,0.008931054700145314,0.00900500519049525,0.007890857250036375,0.009823351169554382,4,0.003910777837083794,0.00401723700058436,0.003021683184724143,0.004586954162442314
CBBT,20,accum4,amp_true,excess,0.0007,4,1.3577558118413435e-06,1.352188658347586e-06,8.846431039273739e-07,1.842002826742828e-06,4,1.8617696805277654e-05,1.5220408931316325e-05,1.3214393838989412e-05,3.081557551948855e-05,4,0.020839127633672398,0.02101167877782225,0.018412000250084874,0.022921152728960226,4,0.009125148286528854,0.009373553001363506,0.007050594097689667,0.010702893045698733
CBBT,20,accum4,amp_true,excess,0.001,4,1.939651159773348e-06,1.9316980833536947e-06,1.2637758627533913e-06,2.631432609632611e-06,4,2.6596709721825215e-05,2.174344133045189e-05,1.8877705484270587e-05,4.40222507421265e-05,4,0.029770182333817716,0.0300166839683175,0.02630285750012125,0.03274450389851461,4,0.01303592612361265,0.013390790001947867,0.010072277282413812,0.015289847208141048
CBBT,20,accum4,amp_true,excess,0.003,4,5.818953479320045e-06,5.795094250061084e-06,3.791327588260174e-06,7.894297828897835e-06,4,7.979012916547564e-05,6.523032399135567e-05,5.663311645281176e-05,0.00013206675222637949,4,0.08931054700145315,0.09005005190495251,0.07890857250036375,0.09823351169554383,4,0.039107778370837946,0.0401723700058436,0.030216831847241433,0.045869541624423145
CBBT,20,accum4,amp_true,full,0.0001,4,1.9396511597733483e-07,1.9316980833536945e-07,1.2637758627533913e-07,2.6314326096326115e-07,4,6.77302139367674e-06,5.816077783090979e-06,4.5539697872954634e-06,1.0905960221229538e-05,4,0.0004983305245012424,0.00047012229366684606,0.00028430017214739635,0.0007687773385238811,4,0.00021420006019721248,0.00020435277123688407,0.00013449050748120126,0.0003136041908338805
CBBT,20,accum4,amp_true,full,0.0003,4,5.818953479320043e-07,5.795094250061083e-07,3.7913275882601735e-07,7.894297828897833e-07,4,2.0319064181030217e-05,1.7448233349272935e-05,1.3661909361886387e-05,3.271788066368861e-05,4,0.001494991573503727,0.001410366881000538,0.0008529005164421889,0.002306332015571643,4,0.0006426001805916374,0.0006130583137106522,0.00040347152244360376,0.0009408125725016413
CBBT,20,accum4,amp_true,full,0.0007,4,1.3577558118413435e-06,1.352188658347586e-06,8.846431039273739e-07,1.842002826742828e-06,4,4.741114975573718e-05,4.0712544481636846e-05,3.187778851106824e-05,7.634172154860677e-05,4,0.0034883136715086966,0.0032908560556679225,0.0019901012050317743,0.005381441369667167,4,0.0014994004213804873,0.0014304693986581885,0.0009414335523684088,0.002195229335837163
CBBT,20,accum4,amp_true,full,0.001,4,1.939651159773348e-06,1.9316980833536947e-06,1.2637758627533913e-06,2.631432609632611e-06,4,6.77302139367674e-05,5.816077783090979e-05,4.553969787295463e-05,0.00010905960221229539,4,0.004983305245012424,0.00470122293666846,0.0028430017214739634,0.007687773385238811,4,0.0021420006019721247,0.002043527712368841,0.0013449050748120127,0.0031360419083388048
CBBT,20,accum4,amp_true,full,0.003,4,5.818953479320045e-06,5.795094250061084e-06,3.791327588260174e-06,7.894297828897835e-06,4,0.00020319064181030218,0.00017448233349272936,0.0001366190936188639,0.00032717880663688616,4,0.01494991573503727,0.014103668810005382,0.00852900516442189,0.02306332015571643,4,0.006426001805916374,0.0061305831371065225,0.004034715224436038,0.009408125725016415
CBBT,20,accum4,amp_true,shared,0.0001,4,1.9396511597733483e-07,1.9316980833536945e-07,1.2637758627533913e-07,2.6314326096326115e-07,4,6.227375242905267e-06,5.393618665440079e-06,4.144268714754304e-06,9.977994925986606e-06,4,0.0005054162935135313,0.0004784816441731523,0.00029226081956102833,0.0007724410661467918,4,0.00021229542037067275,0.00020339092397989196,0.00013633266785470618,0.00030606716566820093
CBBT,20,accum4,amp_true,shared,0.0003,4,5.818953479320043e-07,5.795094250061083e-07,3.7913275882601735e-07,7.894297828897833e-07,4,1.86821257287158e-05,1.6180855996320237e-05,1.2432806144262911e-05,2.9933984777959814e-05,4,0.0015162488805405936,0.0014354449325194567,0.0008767824586830848,0.0023173231984403753,4,0.0006368862611120182,0.0006101727719396758,0.00040899800356411855,0.0009182014970046027
CBBT,20,accum4,amp_true,shared,0.0007,4,1.3577558118413435e-06,1.352188658347586e-06,8.846431039273739e-07,1.842002826742828e-06,4,4.3591626700336865e-05,3.7755330658080554e-05,2.9009881003280128e-05,6.984596448190624e-05,4,0.0035379140545947186,0.003349371509212066,0.002045825736927198,0.005407087463027543,4,0.0014860679425947093,0.0014237364678592436,0.0009543286749829433,0.0021424701596774063
CBBT,20,accum4,amp_true,shared,0.001,4,1.939651159773348e-06,1.9316980833536947e-06,1.2637758627533913e-06,2.631432609632611e-06,4,6.227375242905268e-05,5.393618665440079e-05,4.144268714754304e-05,9.977994925986606e-05,4,0.005054162935135312,0.004784816441731524,0.002922608195610283,0.007724410661467919,4,0.0021229542037067275,0.00203390923979892,0.0013633266785470618,0.0030606716566820096
CBBT,20,accum4,amp_true,shared,0.003,4,5.818953479320045e-06,5.795094250061084e-06,3.791327588260174e-06,7.894297828897835e-06,4,0.00018682125728715802,0.00016180855996320237,0.0001243280614426291,0.0002993398477795982,4,0.015162488805405935,0.01435444932519457,0.008767824586830848,0.023173231984403755,4,0.006368862611120183,0.006101727719396759,0.004089980035641186,0.009182014970046028
CBBT,20,accum4,amp_true,temporal,0.0001,4,1.9396511597733483e-07,1.9316980833536945e-07,1.2637758627533913e-07,2.6314326096326115e-07,4,4.272762091730958e-08,3.6681480940637635e-08,2.9744748708403186e-08,6.780277307955987e-08,4,0.000425221160759643,0.00041123589934311466,0.0002474221930245265,0.0006309906513278161,4,0.00017955569745305126,0.0001747082885782487,0.00011497959528136985,0.0002538266173743377
CBBT,20,accum4,amp_true,temporal,0.0003,4,5.818953479320043e-07,5.795094250061083e-07,3.7913275882601735e-07,7.894297828897833e-07,4,1.281828627519287e-07,1.1004444282191288e-07,8.923424612520954e-08,2.0340831923867957e-07,4,0.0012756634822789288,0.0012337076980293439,0.0007422665790735793,0.0018929719539834482,4,0.0005386670923591537,0.000524124865734746,0.00034493878584410955,0.0007614798521230131
CBBT,20,accum4,amp_true,temporal,0.0007,4,1.3577558118413435e-06,1.352188658347586e-06,8.846431039273739e-07,1.842002826742828e-06,4,2.99093346421167e-07,2.567703665844634e-07,2.082132409588223e-07,4.74619411556919e-07,4,0.002976548125317501,0.0028786512954018023,0.0017319553511716853,0.004416934559294713,4,0.0012568898821713585,0.001222958020047741,0.000804857166969589,0.001776786321620364
CBBT,20,accum4,amp_true,temporal,0.001,4,1.939651159773348e-06,1.9316980833536947e-06,1.2637758627533913e-06,2.631432609632611e-06,4,4.2727620917309575e-07,3.668148094063763e-07,2.9744748708403186e-07,6.780277307955986e-07,4,0.00425221160759643,0.004112358993431146,0.002474221930245265,0.006309906513278161,4,0.0017955569745305123,0.001747082885782487,0.0011497959528136985,0.0025382661737433773
CBBT,20,accum4,amp_true,temporal,0.003,4,5.818953479320045e-06,5.795094250061084e-06,3.791327588260174e-06,7.894297828897835e-06,4,1.2818286275192875e-06,1.100444428219129e-06,8.923424612520956e-07,2.034083192386796e-06,4,0.01275663482278929,0.012337076980293439,0.007422665790735795,0.018929719539834484,4,0.005386670923591537,0.005241248657347461,0.0034493878584410955,0.007614798521230132
CBBT,20,accum4,body,excess,1.0,4,0.001305505124037154,0.001300201314734295,0.0012126629590056837,0.0014089549076743424,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,20,accum4,body,full,1.0,4,0.001305505124037154,0.001300201314734295,0.0012126629590056837,0.0014089549076743424,4,0.012257735967980972,0.011956461492840726,0.009965022718406527,0.015152998167835913,4,0.8893920218288804,0.8992483537864235,0.8130835517857856,0.9459878279568891,4,0.390547799665073,0.39150306193675166,0.33167784293396946,0.44750723185281926
CBBT,20,accum4,body,shared,1.0,4,0.001305505124037154,0.001300201314734295,0.0012126629590056837,0.0014089549076743424,4,0.010823667393180025,0.01051715181373774,0.009025907144908502,0.013234458800336123,4,0.8706120715154382,0.882622098739013,0.7838877325128796,0.9333163560708468,4,0.3742329996641909,0.37547978324162856,0.31060272039795456,0.43536971177555184
CBBT,20,accum4,body,temporal,1.0,4,0.001305505124037154,0.001300201314734295,0.0012126629590056837,0.0014089549076743424,4,8.678648144554629e-05,8.573467479948338e-05,6.487439557122324e-05,0.00011080218061199517,4,0.8497491738852774,0.8429576205352827,0.7914089001761275,0.9216725542944166,4,0.36606685222954216,0.35879964606528686,0.3183575599241147,0.42831055686348013
CBBT,20,accum4,excess,excess,2.0,4,0.00015380898184957914,0.00015290401734091574,0.0001047860314429272,0.00020464186127355788,4,0.0012833083363542283,0.0008238180703387045,0.0007855231843929664,0.002700074020346538,4,1.309235993974681,1.2395485004107178,1.1445795705328592,1.6132674045444289,4,0.5646603883263464,0.5532054892863929,0.5344544783835004,0.6177760963490996
CBBT,20,accum4,excess,full,2.0,4,0.00015380898184957914,0.00015290401734091574,0.0001047860314429272,0.00020464186127355788,4,0.0035565661979638386,0.0027540176067211066,0.002149475521468614,0.006568754056944528,4,0.26111782629282293,0.22362014014002551,0.13418979249378435,0.46304123239745626,4,0.11161067390118407,0.09703830505516589,0.06347957215421415,0.18888651334019033
CBBT,20,accum4,excess,shared,2.0,4,0.00015380898184957914,0.00015290401734091574,0.0001047860314429272,0.00020464186127355788,4,0.0033106809289219115,0.002628136170620181,0.00199828553295,0.005988165841497284,4,0.2681742250230123,0.23410191135838682,0.14092246612718434,0.46357061124809124,4,0.11202091357633637,0.09933220618700797,0.06573695302928449,0.18368228890204505
CBBT,20,accum4,excess,temporal,2.0,4,0.00015380898184957914,0.00015290401734091574,0.0001047860314429272,0.00020464186127355788,4,2.0662878670734862e-05,1.539277925014447e-05,1.274262163007525e-05,3.912333455257526e-05,4,0.20443783514274846,0.17383187415373602,0.10599542862180192,0.3640921636417199,4,0.08577191655820124,0.07368415666568556,0.04925714761327819,0.1464622052881556
CBBT,20,accum4,gate,excess,0.5,4,0.0004057425167047768,0.0003923848653357709,0.00032925407867878675,0.0005089462574687786,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,20,accum4,gate,full,0.5,4,0.0004057425167047768,0.0003923848653357709,0.00032925407867878675,0.0005089462574687786,4,0.0059983676186055514,0.006137503635230782,0.0039501112562710635,0.007768351947689577,4,0.45619723244792226,0.4368462325178254,0.24660183589539691,0.7044946288606416,4,0.19559439545445417,0.1860036536467657,0.11665700307129265,0.2937132714529927
CBBT,20,accum4,gate,shared,0.5,4,0.0004057425167047768,0.0003923848653357709,0.00032925407867878675,0.0005089462574687786,4,0.005856097402740889,0.005984082232355515,0.003817824056478857,0.00763840108977367,4,0.4906444785999325,0.4692974760011367,0.26923939167213756,0.7547435707253191,4,0.20544169948286617,0.19490888164621425,0.12559372348771475,0.3063553111513214
CBBT,20,accum4,gate,temporal,0.5,4,0.0004057425167047768,0.0003923848653357709,0.00032925407867878675,0.0005089462574687786,4,4.142210690957088e-05,4.0145253240904676e-05,2.985741508997346e-05,5.5540506066500703e-05,4,0.42232495488286936,0.43175031281446213,0.2483593723391522,0.577439821563401,4,0.17819218337849962,0.18028504905408502,0.11541511198657929,0.2367835234192492
CBBT,20,accum4,tail,excess,0.01,4,2.959668636322022e-05,3.0404933932004495e-05,2.362109284149483e-05,3.395578474737704e-05,4,0.0001928851701285826,0.00014788005378046335,0.0001321351599409158,0.0003436454130124879,4,0.21033236950498224,0.2042351286941498,0.20100683505465428,0.2318523855769751,4,0.09188477149983684,0.0903255295771422,0.07862596365113056,0.10826206319393242
CBBT,20,accum4,tail,excess,0.025,4,7.399171590805054e-05,7.601233483001124e-05,5.905273210373707e-05,8.48894618684426e-05,4,0.0004822129253214565,0.00036970013445115836,0.0003303378998522895,0.0008591135325312197,4,0.5258309237624557,0.5105878217353745,0.5025170876366357,0.5796309639424377,4,0.22971192874959212,0.2258138239428555,0.1965649091278264,0.27065515798483103
CBBT,20,accum4,tail,excess,0.05,4,0.00014798343181610107,0.00015202466966002248,0.00011810546420747415,0.0001697789237368852,4,0.000964425850642913,0.0007394002689023167,0.000660675799704579,0.0017182270650624395,4,1.0516618475249113,1.021175643470749,1.0050341752732714,1.1592619278848755,4,0.45942385749918424,0.451627647885711,0.3931298182556528,0.5413103159696621
CBBT,20,accum4,tail,excess,0.1,4,0.00029596686363220215,0.00030404933932004496,0.0002362109284149483,0.0003395578474737704,4,0.001928851701285826,0.0014788005378046335,0.001321351599409158,0.003436454130124879,4,2.1033236950498226,2.042351286941498,2.010068350546543,2.318523855769751,4,0.9188477149983685,0.903255295771422,0.7862596365113056,1.0826206319393241
CBBT,20,accum4,tail,full,0.01,4,2.959668636322022e-05,3.0404933932004495e-05,2.362109284149483e-05,3.395578474737704e-05,4,0.001064471120072951,0.0009860177135718583,0.0008120801758532628,0.0014737688772948245,4,0.07897553053308823,0.08065827060048592,0.05069742325402724,0.10388815767735388,4,0.034042425290796444,0.03490410116882324,0.023982828184459896,0.04237867064107939
CBBT,20,accum4,tail,full,0.025,4,7.399171590805054e-05,7.601233483001124e-05,5.905273210373707e-05,8.48894618684426e-05,4,0.0026611778001823776,0.002465044283929646,0.002030200439633157,0.0036844221932370615,4,0.19743882633272059,0.2016456765012148,0.1267435581350681,0.2597203941933847,4,0.0851060632269911,0.0872602529220581,0.059957070461149745,0.10594667660269848
CBBT,20,accum4,tail,full,0.05,4,0.00014798343181610107,0.00015202466966002248,0.00011810546420747415,0.0001697789237368852,4,0.005322355600364755,0.004930088567859292,0.004060400879266314,0.007368844386474123,4,0.39487765266544117,0.4032913530024296,0.2534871162701362,0.5194407883867694,4,0.1702121264539822,0.1745205058441162,0.11991414092229949,0.21189335320539696
CBBT,20,accum4,tail,full,0.1,4,0.00029596686363220215,0.00030404933932004496,0.0002362109284149483,0.0003395578474737704,4,0.01064471120072951,0.009860177135718583,0.008120801758532628,0.014737688772948246,4,0.7897553053308823,0.8065827060048592,0.5069742325402724,1.0388815767735389,4,0.3404242529079644,0.3490410116882324,0.23982828184459898,0.4237867064107939
CBBT,20,accum4,tail,shared,0.01,4,2.959668636322022e-05,3.0404933932004495e-05,2.362109284149483e-05,3.395578474737704e-05,4,0.0010296425087764844,0.0009567400338852276,0.000786711069765616,0.0014183788975698666,4,0.08425978532025497,0.0858779582946658,0.05548019152060788,0.1098030331710804,4,0.03550518580292559,0.036316451851949545,0.025880179678053276,0.04350765982974998
CBBT,20,accum4,tail,shared,0.025,4,7.399171590805054e-05,7.601233483001124e-05,5.905273210373707e-05,8.48894618684426e-05,4,0.0025741062719412114,0.002391850084713069,0.00196677767441404,0.0035459472439246667,4,0.21064946330063744,0.2146948957366645,0.1387004788015197,0.274507582927701,4,0.08876296450731397,0.09079112962987387,0.0647004491951332,0.10876914957437496
CBBT,20,accum4,tail,shared,0.05,4,0.00014798343181610107,0.00015202466966002248,0.00011810546420747415,0.0001697789237368852,4,0.005148212543882423,0.004783700169426138,0.00393355534882808,0.0070918944878493335,4,0.4212989266012749,0.429389791473329,0.2774009576030394,0.549015165855402,4,0.17752592901462794,0.18158225925974775,0.1294008983902664,0.21753829914874992
CBBT,20,accum4,tail,shared,0.1,4,0.00029596686363220215,0.00030404933932004496,0.0002362109284149483,0.0003395578474737704,4,0.010296425087764845,0.009567400338852276,0.00786711069765616,0.014183788975698667,4,0.8425978532025498,0.858779582946658,0.5548019152060788,1.098030331710804,4,0.3550518580292559,0.3631645185194955,0.2588017967805328,0.43507659829749984
CBBT,20,accum4,tail,temporal,0.01,4,2.959668636322022e-05,3.0404933932004495e-05,2.362109284149483e-05,3.395578474737704e-05,4,7.416366237170656e-06,6.882506445403968e-06,5.884688776474921e-06,1.0015763281399767e-05,4,0.07455844210688609,0.07803725272244505,0.04894990428784182,0.09320935869481238,4,0.03157952742704474,0.033037779839741786,0.022747515553384196,0.03749503447531121
CBBT,20,accum4,tail,temporal,0.025,4,7.399171590805054e-05,7.601233483001124e-05,5.905273210373707e-05,8.48894618684426e-05,4,1.854091559292664e-05,1.7206266113509918e-05,1.4711721941187303e-05,2.503940820349942e-05,4,0.1863961052672152,0.19509313180611265,0.12237476071960457,0.23302339673703096,4,0.07894881856761186,0.08259444959935447,0.05686878888346049,0.09373758618827803
CBBT,20,accum4,tail,temporal,0.05,4,0.00014798343181610107,0.00015202466966002248,0.00011810546420747415,0.0001697789237368852,4,3.708183118585328e-05,3.4412532227019836e-05,2.9423443882374605e-05,5.007881640699884e-05,4,0.3727922105344304,0.3901862636122253,0.24474952143920914,0.4660467934740619,4,0.15789763713522373,0.16518889919870894,0.11373757776692098,0.18747517237655606
CBBT,20,accum4,tail,temporal,0.1,4,0.00029596686363220215,0.00030404933932004496,0.0002362109284149483,0.0003395578474737704,4,7.416366237170656e-05,6.882506445403967e-05,5.884688776474921e-05,0.00010015763281399768,4,0.7455844210688608,0.7803725272244506,0.4894990428784183,0.9320935869481238,4,0.31579527427044746,0.3303777983974179,0.22747515553384196,0.3749503447531121
CBBT,20,batch,amp_true,excess,0.0001,16,1.9396511597733483e-07,1.891709864139557e-07,7.08041712641716e-08,4.594918340444565e-07,16,2.6971239092350154e-06,2.3835639817432325e-06,9.737335559626976e-07,5.883846648198168e-06,16,0.004889956856566199,0.0026457921480348198,0.0013057946352626202,0.030186048231176082,16,0.0017142432886399688,0.0010848625381816531,0.0005958903051737698,0.007135420732549985
CBBT,20,batch,amp_true,excess,0.0003,16,5.818953479320044e-07,5.67512959241867e-07,2.1241251379251477e-07,1.3784755021333692e-06,16,8.091371727705045e-06,7.150691945229697e-06,2.921200667888092e-06,1.7651539944594502e-05,16,0.014669870569698594,0.007937376444104458,0.0039173839057878605,0.09055814469352823,16,0.005142729865919906,0.003254587614544959,0.001787670915521309,0.02140626219764995
CBBT,20,batch,amp_true,excess,0.0007,16,1.3577558118413435e-06,1.32419690489769e-06,4.956291988492012e-07,3.2164428383111952e-06,16,1.8879867364645107e-05,1.6684947872202628e-05,6.816134891738882e-06,4.118692653738717e-05,16,0.03422969799596339,0.018520545036243737,0.00914056244683834,0.21130233761823256,16,0.01199970302047978,0.007594037767271571,0.0041712321362163875,0.04994794512784989
CBBT,20,batch,amp_true,excess,0.001,16,1.9396511597733476e-06,1.891709864139557e-06,7.08041712641716e-07,4.594918340444565e-06,16,2.6971239092350153e-05,2.3835639817432323e-05,9.737335559626975e-06,5.883846648198168e-05,16,0.04889956856566199,0.026457921480348194,0.013057946352626202,0.30186048231176077,16,0.017142432886399685,0.01084862538181653,0.005958903051737697,0.07135420732549984
CBBT,20,batch,amp_true,excess,0.003,16,5.818953479320044e-06,5.6751295924186705e-06,2.124125137925148e-06,1.3784755021333694e-05,16,8.091371727705047e-05,7.150691945229698e-05,2.9212006678880926e-05,0.00017651539944594504,16,0.14669870569698595,0.07937376444104459,0.03917383905787861,0.9055814469352824,16,0.05142729865919906,0.032545876145449584,0.01787670915521309,0.21406262197649953
CBBT,20,batch,amp_true,full,0.0001,16,1.9396511597733483e-07,1.891709864139557e-07,7.08041712641716e-08,4.594918340444565e-07,16,7.099342594680526e-06,5.699568445252482e-06,2.543548874586337e-06,1.603500338552013e-05,16,0.00048000661219486094,0.0004032268800062536,0.00021726869567033967,0.0011734184839313096,16,0.00020941026620707813,0.0001765057472013455,0.00010632566653920906,0.000473149956313953
CBBT,20,batch,amp_true,full,0.0003,16,5.818953479320044e-07,5.67512959241867e-07,2.1241251379251477e-07,1.3784755021333692e-06,16,2.1298027784041572e-05,1.7098705335757443e-05,7.63064662375901e-06,4.810501015656039e-05,16,0.0014400198365845825,0.0012096806400187607,0.0006518060870110189,0.0035202554517939286,16,0.0006282307986212343,0.0005295172416040364,0.0003189769996176271,0.001419449868941859
CBBT,20,batch,amp_true,full,0.0007,16,1.3577558118413435e-06,1.32419690489769e-06,4.956291988492012e-07,3.2164428383111952e-06,16,4.9695398162763676e-05,3.989697911676737e-05,1.7804842122104357e-05,0.00011224502369864092,16,0.003360046285364027,0.002822588160043775,0.0015208808696923776,0.008213929387519168,16,0.0014658718634495468,0.0012355402304094184,0.0007442796657744634,0.0033120496941976708
CBBT,20,batch,amp_true,full,0.001,16,1.9396511597733476e-06,1.891709864139557e-06,7.08041712641716e-07,4.594918340444565e-06,16,7.099342594680525e-05,5.6995684452524814e-05,2.5435488745863367e-05,0.0001603500338552013,16,0.00480006612194861,0.004032268800062536,0.0021726869567033967,0.011734184839313096,16,0.002094102662070781,0.0017650574720134548,0.0010632566653920904,0.00473149956313953
CBBT,20,batch,amp_true,full,0.003,16,5.818953479320044e-06,5.6751295924186705e-06,2.124125137925148e-06,1.3784755021333694e-05,16,0.00021298027784041575,0.00017098705335757443,7.63064662375901e-05,0.0004810501015656039,16,0.014400198365845829,0.012096806400187607,0.00651806087011019,0.03520255451793929,16,0.006282307986212343,0.005295172416040364,0.0031897699961762715,0.01419449868941859
